timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
480199698,2501437,0,0,292565,32717,86,0,0,1143,0,0,2339941,73,0,292492,0,0,0,0,0,36630,86,4068255,0,0,0,2994548,381334998,0,0,0,259985,61626926,65
485200468,2500501,21551,2353,276121,25101,112,0,88,1075,0,171561,2207894,21693,0,275979,0,0,0,0,0,34642,3667,3846862,0,0,0,2993579,386295812,0,48,0,264655,62277572,144
490201890,2501388,30024,3177,267379,25830,138,0,117,1045,0,238743,2137740,30196,0,267207,0,0,0,0,0,33505,5137,3728448,0,0,0,2993584,391374536,0,159,0,274146,62914663,122
495204061,2501483,24445,2169,273482,22967,114,0,96,1068,0,194440,2014437,49206,0,248721,0,0,0,0,0,31301,4439,3473086,0,0,0,2994631,396267290,0,256,0,283329,63549919,135
500205554,2501246,24193,3401,273211,25968,136,0,98,1064,0,192340,2098311,36660,0,260744,0,0,0,0,0,32882,4347,3660023,0,0,0,2994485,401099013,0,359,0,293095,64195429,119
505207891,2500241,21659,1828,275247,23380,108,0,85,1075,0,171984,2200969,21792,0,275114,0,0,0,0,0,34470,3985,3830952,0,0,0,2991321,406164202,0,463,0,301667,64830668,129
510209379,2501399,24985,2522,261163,24156,120,0,100,1018,0,198438,2088196,25133,0,261015,0,0,0,0,0,32734,4528,3653185,0,0,0,2994159,411171766,0,580,0,310878,65458727,140
515213229,2501976,24090,2583,275364,23914,132,0,93,1077,0,191320,2115783,36521,0,262933,0,0,0,0,0,33153,4323,3694215,0,0,0,2994753,416177543,0,686,0,320031,66097324,119
520215978,2501298,19798,1705,277100,28051,124,0,82,1078,0,157152,2215495,19969,0,276929,0,0,0,0,0,34712,3738,3851482,0,0,0,2993536,421235903,0,791,0,328761,66731793,119
525216158,2500122,22487,2102,275952,25025,114,0,88,1078,0,178622,2206513,22632,0,275807,0,0,0,0,0,34562,3848,3840716,0,0,0,2993083,426305149,0,895,0,337484,67367565,107
530218602,2501734,23456,2443,276771,23722,122,18,90,1082,1,186444,2212962,23614,0,276613,0,0,0,0,0,34666,4000,3840710,0,0,0,2993197,431334871,0,1001,0,346292,67998433,109
535222211,2501389,24529,2380,272379,26191,104,0,101,1059,0,195217,2178159,24644,0,272264,0,0,0,0,0,34108,4084,3783756,0,0,0,2992556,436400607,0,1102,0,354835,68633691,122
540227047,2502757,22359,2445,268160,26176,82,0,88,1047,0,177850,2144616,22443,0,268076,0,0,0,0,0,33568,3901,3721611,0,0,0,2995999,441417713,0,1198,0,362814,69262771,114
545227825,2500119,19586,2132,279103,25472,126,0,77,1090,0,155519,2231564,19754,0,278935,0,0,0,0,0,34963,3554,3879145,0,0,0,2993370,446492912,0,1299,0,370524,69899293,112
550228240,2500352,25430,3347,271728,23811,116,0,98,1063,0,202187,2172759,25573,0,271585,0,0,0,0,0,34041,4386,3783670,0,0,0,2993367,451549843,0,1404,0,379943,70533497,111
555230013,2500998,23207,2585,275229,27392,120,0,91,1075,0,184501,2104683,37074,0,261362,0,0,0,0,0,32760,4222,3635156,0,0,0,2993756,456580525,0,1499,0,388353,71176490,102
