timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
485200500,2500473,24985,3081,276014,34726,114,0,97,1079,0,198830,2170874,30291,0,270708,0,0,0,0,0,33943,4370,3777046,0,0,0,2993958,399148591,0,317,0,288933,63940111,111
490201518,2500617,26558,3380,275973,33214,122,0,104,1078,0,211316,2206559,26721,0,275810,0,0,0,0,0,34563,4400,3840896,0,0,0,2992362,404282134,0,422,0,298023,64590173,115
495202902,2501374,28471,4108,268428,32875,122,18,113,1046,1,226487,2146248,28627,0,268272,0,0,0,0,0,33631,4988,3748654,0,0,0,2993183,409412787,0,537,0,307209,65233571,146
500205487,2501873,23359,3042,276361,34728,112,0,91,1080,0,185752,2123968,35759,0,263961,0,0,0,0,0,33262,4251,3696884,0,0,0,2994918,414534990,0,647,0,316645,65886721,147
505208753,2502799,26437,4604,271990,34123,138,0,103,1063,0,210061,2174535,26620,0,271807,0,0,0,0,0,34078,4558,3799897,0,0,0,2996323,419750808,0,758,0,326061,66540899,119
510210352,2500456,20380,2745,283445,35402,94,0,79,1108,0,162137,2266621,20505,0,283320,0,0,0,0,0,35486,3436,3940718,0,0,0,2992428,424881510,0,860,0,334291,67184297,139
515212669,2501273,23125,3417,274290,34257,114,0,89,1073,0,183880,2193249,23262,0,274153,0,0,0,0,0,34362,4115,3838071,0,0,0,2995082,429984968,0,971,0,343378,67824387,110
520217173,2502631,25037,2795,275203,34898,96,0,94,1079,0,199442,2200674,25163,0,275077,0,0,0,0,0,34455,4177,3827542,0,0,0,2995923,435244772,0,1075,0,352258,68483971,121
525217775,2500395,21789,2692,279988,35836,94,94,87,1091,1,173122,2239112,21889,0,279888,0,0,0,0,0,35052,3811,3878921,0,0,0,2992252,440421136,0,1170,0,360497,69133041,119
530219454,2500902,19477,3228,282538,38725,130,0,79,1101,0,154920,2258900,19665,0,282350,0,0,0,0,0,35395,3412,3935108,0,0,0,2994069,445605279,0,1273,0,368741,69783099,108
535219910,2500145,25594,2289,272326,37203,128,0,100,1064,0,203310,2177466,25744,0,272176,0,0,0,0,0,34126,4237,3817193,0,0,0,2993380,450747744,0,1381,0,378079,70428067,113
540222240,2501317,25358,3294,275380,35921,124,0,98,1077,0,201842,2201707,25537,0,275201,0,0,0,0,0,34491,4233,3831571,0,0,0,2994586,456025943,0,1484,0,386382,71089948,105
545223161,2500238,24017,3005,275187,35285,120,0,98,1071,0,190932,2200409,24158,0,275046,0,0,0,0,0,34473,4244,3846392,0,0,0,2993540,461074553,0,1587,0,395482,71737520,114
550225767,2501004,21945,2966,279565,36497,116,0,86,1092,0,174370,2178209,30266,0,271244,0,0,0,0,0,34113,4064,3807869,0,0,0,2994123,466209646,0,1693,0,404475,72388616,129
555227162,2500897,22297,3009,276914,37399,106,0,82,1087,0,177249,2214412,22413,0,276798,0,0,0,0,0,34678,4037,3863767,0,0,0,2993641,471402111,0,1791,0,412811,73039752,130
560230368,2501728,23339,2837,278693,36629,96,19,91,1088,1,185809,2228770,23437,0,278595,0,0,0,0,0,34890,3986,3867805,0,0,0,2993025,476550166,0,1886,0,420888,73685207,120
565232237,2500667,17341,3191,288023,38327,88,0,72,1121,0,137979,2073917,50226,0,255138,0,0,0,0,0,32349,3626,3587710,0,0,0,2994065,481536998,0,1977,0,428410,74339151,134
570233806,2501144,29723,3927,261020,34544,146,0,112,1024,0,236363,2086784,29903,0,260840,0,0,0,0,0,32713,5073,3676353,0,0,0,2993907,486566136,0,2094,0,438853,74980764,121
575235384,2500867,24198,2719,272176,36548,148,0,91,1067,0,192240,2175984,24386,0,271988,0,0,0,0,0,34111,4229,3810074,0,0,0,2994227,491650444,0,2222,0,449098,75622150,127
580238170,2501783,23650,3003,278378,37383,104,0,84,1096,0,188059,2197379,27873,0,274155,0,0,0,0,0,34407,4032,3813103,0,0,0,2993800,496767304,0,2323,0,457473,76267346,128
585239559,2500912,24272,3582,277499,32886,106,18,96,1082,1,192790,2219071,24391,0,277380,0,0,0,0,0,34749,4196,3858317,0,0,0,2993854,501978075,0,2427,0,465476,76920799,127
590242732,2501662,25454,3730,274535,34305,86,0,99,1073,0,202610,2195519,25553,0,274436,0,0,0,0,0,34368,4168,3807170,0,0,0,2994266,507177293,0,2531,0,474363,77572681,113
595247202,2502705,25151,3040,274818,38121,126,0,96,1076,0,200123,2197201,25332,0,274637,0,0,0,0,0,34427,4364,3811302,0,0,0,2993868,512314342,0,2635,0,483261,78216862,117
602696902,2501493,0,0,309504,42332,0,0,0,1209,0,0,309504,309504,0,0,0,0,0,0,0,4733,4787,563686,0,0,0,2994570,515776205,0,2680,0,498335,79274771,13
607698920,2501890,0,0,305664,45306,0,0,0,1194,0,0,305664,305664,0,0,0,0,0,0,0,4737,4757,557634,0,0,0,2994894,516530125,0,2680,0,509248,79979866,17
612701366,2500987,0,0,305152,43747,0,0,0,1192,0,0,305152,305152,0,0,0,0,0,0,0,4793,4787,558658,0,0,0,2994455,517437901,0,2680,0,519772,80681160,15
617704794,2502169,0,0,307712,45393,0,0,0,1202,0,0,637440,260608,0,47104,0,0,0,0,0,9978,4122,1118238,0,0,0,2995095,518480589,0,2680,0,530235,81395487,17
622705374,2500387,0,0,311296,44442,0,0,0,1216,0,0,311296,311296,0,0,0,0,0,0,0,4916,4873,593411,0,0,0,2993939,519199949,0,2680,0,541484,82116147,12
627707199,2501141,0,0,310016,48739,0,0,0,1211,0,0,310016,310016,0,0,0,0,0,0,0,4905,4918,558232,0,0,0,2994570,519919309,0,2680,0,552814,82837000,14
632709176,2500313,0,0,306432,42868,0,0,0,1197,0,0,367360,297728,0,8704,0,0,0,0,0,5715,4649,681081,0,0,0,2993480,520696013,0,2680,0,563867,83554081,22
637710247,2500584,0,0,311552,44306,0,0,0,1217,0,0,311552,311552,0,0,0,0,0,0,0,4885,4881,567454,0,0,0,2993671,521414093,0,2680,0,575129,84273635,19
642711726,2500447,0,0,312832,41409,0,0,0,1222,0,0,312832,312832,0,0,0,0,0,0,0,4950,4927,559384,0,0,0,2993043,522307021,0,2680,0,586002,84992445,14
647715379,2502333,0,0,308480,50392,0,0,0,1205,0,0,491264,282368,0,26112,0,0,0,0,0,7662,4422,849791,0,0,0,2995594,523210957,0,2680,0,596882,85715092,17
652717265,2501378,0,0,313856,43890,0,0,0,1226,0,0,313856,313856,0,0,0,0,0,0,0,4877,4938,535525,0,0,0,2994610,523942093,0,2680,0,608333,86447501,11
657718864,2501175,0,0,311040,43515,0,0,0,1215,0,0,311040,311040,0,0,0,0,0,0,0,4916,4882,542308,0,0,0,2994337,525051597,0,2680,0,618563,87157030,7
662721871,2502850,0,0,283648,40202,0,0,0,1108,0,0,287232,283136,0,512,0,0,0,0,0,4560,4418,505653,0,0,0,2996158,525747917,0,2680,0,629376,87850969,14
667724972,2501994,0,0,300288,38860,0,0,0,1173,0,0,300288,300288,0,0,0,0,0,0,0,4715,4685,516533,0,0,0,2994887,526457805,0,2680,0,640472,88562273,12
672727563,2502460,0,0,309248,43328,0,0,0,1208,0,0,309248,309248,0,0,0,0,0,0,0,4868,4819,539207,0,0,0,2995904,527281101,0,2680,0,651517,89283077,20
677731646,2502185,0,0,317440,43330,0,0,0,1240,0,0,317440,317440,0,0,0,0,0,0,0,4906,4952,548732,0,0,0,2995349,528058829,0,2680,0,662927,90019239,7
