timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
489999119,2500863,0,0,291061,20866,34,0,0,1137,0,0,2328186,26,0,286378,0,4657,0,250,0,36985,30,4171729,0,0,0,2994112,450246835,0,35861,0,913760,56576374,4654
495000495,2500762,0,0,281679,20841,78,0,0,1101,0,0,2252741,65,0,271871,0,9743,0,394,0,36473,73,4099711,0,0,0,2992281,455165650,0,35861,0,913898,57193093,9739
500002365,2501811,0,0,292131,20814,54,44,0,1139,2,0,2336600,40,0,282252,0,9839,0,194,0,37774,38,4248847,0,0,0,2995417,460159672,0,35861,0,914009,57818533,9829
505004791,2500652,0,0,290034,21504,44,0,0,1133,0,0,2319861,37,0,68171,0,221826,0,248,0,64013,34,7338154,0,0,0,2992584,465117039,0,35861,0,914159,58438705,221822
510007510,2502482,7419,530,275884,19957,154,0,27,1080,0,57927,2205701,7596,0,503,0,275204,0,12,0,68974,1704,8056764,0,0,0,2995494,469744059,0,35945,0,915863,59010238,275346
515011794,2500834,40389,9112,35895,8531,6612,143,154,149,8,300409,261152,43599,0,2341,0,30344,0,26,0,9430,16029,1420511,0,0,0,2994058,470896691,0,38527,0,952303,59170772,34602
520013491,2500593,24488,4479,172111,12985,1032,19,105,664,1,176898,1366790,26030,0,162118,0,8451,0,5,0,22992,10305,2679222,0,0,0,2994751,472983867,0,40829,0,982504,59446181,10896
525016492,2501963,23017,2406,255000,18715,310,0,93,994,0,171564,2039345,23135,0,254796,0,86,0,100,0,31988,5314,3629242,0,0,0,2996086,477519802,0,42806,0,1007327,60006713,3166
530018534,2501133,1100,73,299185,21283,4,0,4,1169,0,8709,2393441,1105,0,299180,0,0,0,1,0,37411,162,4224192,0,0,0,2994208,482569300,0,42944,0,1014498,60640172,4
535020982,2502298,1834,125,299727,23531,6,0,7,1171,0,14455,2397774,1840,0,299721,0,0,0,4,0,37472,322,4139704,0,0,0,2995704,487720237,0,43023,0,1021185,61283597,6
540022246,2500563,1152,72,298356,23681,10,0,4,1166,0,8999,2386707,1171,0,298337,0,0,0,7,0,37305,228,4155539,0,0,0,2991916,492838132,0,43136,0,1029716,61923965,5
545023690,2501359,61022,6035,210157,17196,414,23,237,822,1,479272,1677012,61598,0,209581,0,0,0,230,0,26512,11027,3085656,0,0,0,2995245,497784564,0,43335,0,1041414,62544117,216
550025638,2501520,2610,184,296392,24001,6,0,10,1158,0,20691,2371090,2616,0,296386,0,0,0,3,0,37057,400,4127888,0,0,0,2995158,502974976,0,43347,0,1042283,63193635,5
