timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
510223519,2501696,27217,4158,258422,36294,174,0,110,1006,0,216343,2066295,27360,0,258279,0,0,0,0,0,32384,4725,3617975,0,0,0,2995620,410834326,0,595,0,309245,65413982,179
515225416,2500793,25018,2953,260103,37206,184,0,97,1017,0,198849,1993671,37453,0,247668,0,0,0,0,0,31241,4436,3491234,0,0,0,2993984,415782806,0,702,0,318336,66045372,156
520227993,2502100,21214,2577,264426,37364,188,0,83,1033,0,168543,2114186,21372,0,264268,0,0,0,0,0,33119,3832,3692223,0,0,0,2995817,420824851,0,814,0,327083,66677786,162
525229111,2500688,16830,2592,265999,38094,176,0,64,1041,0,133520,2126997,16963,0,265866,0,0,0,0,0,33310,2995,3722903,0,0,0,2994116,425875622,0,920,0,335325,67311186,147
530230660,2500283,19355,3661,266796,37464,194,24,74,1043,1,153706,2133261,19500,0,266651,0,0,0,0,0,33418,3358,3729882,0,0,0,2993384,430903260,0,1037,0,344030,67941825,157
535231587,2500490,22379,3188,260713,36938,151,0,91,1015,0,178220,2084908,22483,0,260609,0,0,0,0,0,32638,3779,3637743,0,0,0,2993619,435883080,0,1148,0,352705,68566238,147
540232790,2500977,22801,3965,262086,34297,141,0,92,1021,0,181302,2096055,22880,0,262007,0,0,0,0,0,32816,3852,3656569,0,0,0,2994056,440912290,0,1245,0,360556,69196797,150
545234113,2501021,17853,3361,268039,36626,180,0,72,1045,0,141844,2143128,18009,0,267883,0,0,0,0,0,33576,3149,3753527,0,0,0,2994483,445940749,0,1350,0,368296,69827376,143
550235124,2500788,24568,3117,262858,35618,195,0,98,1025,0,195200,2101723,24719,0,262707,0,0,0,0,0,32934,4093,3685509,0,0,0,2994121,451021888,0,1470,0,377832,70464644,157
555238097,2500993,23711,2731,260649,36051,172,0,92,1019,0,188750,2083965,23876,0,260484,0,0,0,0,0,32643,3890,3653014,0,0,0,2994592,456154824,0,1573,0,386061,71108346,142
560241553,2502078,23699,3459,259381,32902,182,0,97,1009,0,188423,2074063,23826,0,259254,0,0,0,0,0,32491,4107,3645669,0,0,0,2994546,461080697,0,1679,0,394846,71740485,157
565242975,2500380,21407,3580,255788,54623,163,0,83,1000,0,170206,1988063,29718,0,247477,0,0,0,0,0,31139,3756,3486477,0,0,0,2990976,465992836,0,1785,0,403394,72363656,155
570245470,2500885,21853,2490,263029,40548,155,0,79,1034,0,173830,2103487,21948,0,262934,0,0,0,0,0,32945,3786,3690157,0,0,0,2994568,471060561,0,1889,0,411403,72999153,164
575247794,2502225,23043,3511,260564,32437,143,20,89,1018,1,183518,2083834,23129,0,260478,0,0,0,0,0,32618,3849,3641667,0,0,0,2995338,476075550,0,1994,0,419330,73628006,153
580249588,2501196,18582,2772,268089,36348,144,0,75,1045,0,147851,2029030,35096,0,251575,0,0,0,0,0,31651,3554,3605075,0,0,0,2994423,481029392,0,2092,0,426613,74263506,145
585250355,2500517,26950,3371,255096,32029,198,0,103,999,0,214284,2039509,27115,0,254931,0,0,0,0,0,31966,4450,3583202,0,0,0,2993720,485917942,0,2195,0,436343,74901786,161
